season,week,awayTeam,homeTeam,awayPoints,homePoints,Winner,game_date,day_of_week_name,Month
2025,7,Lawrence University,Chicago,0,66,Chicago,2025-10-11,Saturday,10
2025,7,McKendree,Southwest Baptist,26,24,McKendree,2025-10-11,Saturday,10
2025,7,Michigan Tech,Davenport,16,14,Michigan Tech,2025-10-11,Saturday,10
2025,7,Roosevelt,Saginaw Valley State,10,55,Saginaw Valley State,2025-10-11,Saturday,10
2025,7,Illinois College,Monmouth (IL),15,48,Monmouth (IL),2025-10-11,Saturday,10
2025,7,Beloit,Lake Forest College,0,59,Lake Forest College,2025-10-11,Saturday,10
2025,7,Grinnell,Knox College,17,20,Knox College,2025-10-11,Saturday,10
2025,7,Northwestern Oklahoma State,Henderson State,0,59,Henderson State,2025-10-11,Saturday,10
2025,7,Loras College,Nebraska Wesleyan,31,28,Loras College,2025-10-11,Saturday,10
2025,7,Roanoke College,Bridgewater (VA),24,14,Roanoke College,2025-10-11,Saturday,10
2025,7,Post University,Bentley,0,59,Bentley,2025-10-11,Saturday,10
2025,7,Dayton,Valparaiso,41,10,Dayton,2025-10-11,Saturday,10
2025,7,Concordia University St Paul,Augustana University (SD),10,50,Augustana University (SD),2025-10-11,Saturday,10
2025,7,Rockford,Aurora,0,48,Aurora,2025-10-11,Saturday,10
2025,7,Lakeland,Concordia-Wisconsin,34,41,Concordia-Wisconsin,2025-10-11,Saturday,10
2025,7,Waynesburg,Grove City College,14,24,Grove City College,2025-10-11,Saturday,10
2025,7,Winona State,Minnesota State Mankato,21,47,Minnesota State Mankato,2025-10-11,Saturday,10
2025,7,LYONCOLL,McMurry,7,65,McMurry,2025-10-11,Saturday,10
2025,7,PennWest California,Edinboro University,29,35,Edinboro University,2025-10-11,Saturday,10
2025,7,Colorado School Of Mines,South Dakota Mines,24,14,Colorado School Of Mines,2025-10-11,Saturday,10
2025,7,Villanova,Elon,29,21,Villanova,2025-10-11,Saturday,10
2025,7,Carleton,St. Scholastica,41,14,Carleton,2025-10-11,Saturday,10
2025,7,Concordia Moorhead,Hamline University,58,12,Concordia Moorhead,2025-10-11,Saturday,10
2025,7,Wheaton,Illinois Wesleyan,65,21,Wheaton,2025-10-11,Saturday,10
2025,7,Valdosta State,The Citadel,14,38,The Citadel,2025-10-11,Saturday,10
2025,7,Macalester,Saint John's (MN),0,70,Saint John's (MN),2025-10-11,Saturday,10
2025,7,University Of Charleston (WV),Wheeling,20,13,University Of Charleston (WV),2025-10-11,Saturday,10
2025,7,Campbell,Hampton,38,21,Campbell,2025-10-11,Saturday,10
2025,7,Abilene Christian,West Georgia,30,13,Abilene Christian,2025-10-11,Saturday,10
2025,7,Middlebury,Williams,17,24,Williams,2025-10-11,Saturday,10
2025,7,Washington University (St. Louis),Carthage,31,23,Washington University (St. Louis),2025-10-11,Saturday,10
2025,7,Edward Waters,Kentucky State,14,42,Kentucky State,2025-10-11,Saturday,10
2025,7,Northwest Missouri St,Central Missouri,49,32,Northwest Missouri St,2025-10-11,Saturday,10
2025,7,Wisconsin-Oshkosh,Wisconsin-Stout,16,27,Wisconsin-Stout,2025-10-11,Saturday,10
2025,7,Gustavus Adolphus,St. Olaf,35,21,Gustavus Adolphus,2025-10-11,Saturday,10
2025,7,Bemidji State,Wayne State (NE),26,21,Bemidji State,2025-10-11,Saturday,10
2025,7,Wisconsin-Whitewater,Wisconsin-Stevens Pt,45,14,Wisconsin-Whitewater,2025-10-11,Saturday,10
2025,7,Central Connecticut,Robert Morris,24,12,Central Connecticut,2025-10-11,Saturday,10
2025,7,Crown College,Martin Luther,17,7,Crown College,2025-10-11,Saturday,10
2025,7,Westminster (PA),Washington & Jefferson,7,24,Washington & Jefferson,2025-10-11,Saturday,10
2025,7,Monmouth,Towson,42,31,Monmouth,2025-10-11,Saturday,10
2025,7,Newberry,Greeneville,35,28,Newberry,2025-10-11,Saturday,10
2025,7,Missouri Southern State,Emporia State University,24,31,Emporia State University,2025-10-11,Saturday,10
2025,7,Coe College,Simpson College (IA),34,7,Coe College,2025-10-11,Saturday,10
2025,7,Millsaps,Rhodes College,45,19,Millsaps,2025-10-11,Saturday,10
2025,7,Wilson,Ferrum,34,20,Wilson,2025-10-11,Saturday,10
2025,7,West Virginia State,Concord University,28,21,West Virginia State,2025-10-11,Saturday,10
2025,7,West Virginia Wesleyan,Fairmont State,10,45,Fairmont State,2025-10-11,Saturday,10
2025,7,Fort Valley State,Benedict College,7,14,Benedict College,2025-10-11,Saturday,10
2025,7,Luther,Buena Vista,7,31,Buena Vista,2025-10-11,Saturday,10
2025,7,Hillsdale,Findlay,14,16,Findlay,2025-10-11,Saturday,10
2025,7,Massachusetts,Kent State,6,42,Kent State,2025-10-11,Saturday,10
2025,7,Dubuque,Wartburg,7,33,Wartburg,2025-10-11,Saturday,10
2025,7,Furman,Western Carolina,7,52,Western Carolina,2025-10-11,Saturday,10
2025,7,Heidelberg,Marietta,30,27,Heidelberg,2025-10-11,Saturday,10
2025,7,Emory & Henry College,Mars Hill,48,23,Emory & Henry College,2025-10-11,Saturday,10
2025,7,Southern,Bethune-Cookman,14,45,Bethune-Cookman,2025-10-11,Saturday,10
2025,7,Idaho State,Montana State,14,48,Montana State,2025-10-11,Saturday,10
2025,7,Ripon,Cornell College (IA),22,14,Ripon,2025-10-11,Saturday,10
2025,7,Gardner-Webb,Eastern Illinois,21,10,Gardner-Webb,2025-10-11,Saturday,10
2025,7,William Paterson,College Of New Jersey,0,42,College Of New Jersey,2025-10-11,Saturday,10
2025,7,St John Fisher University,Hartwick,35,21,St John Fisher University,2025-10-11,Saturday,10
2025,7,Miles College,Lane College,23,13,Miles College,2025-10-11,Saturday,10
2025,7,Southern Virginia,Brevard College,32,35,Brevard College,2025-10-11,Saturday,10
2025,7,Anderson (Sc),Lenoir-Rhyne,35,28,Anderson (Sc),2025-10-11,Saturday,10
2025,7,North Park,Carroll University (WI),10,24,Carroll University (WI),2025-10-11,Saturday,10
2025,7,New Mexico Highlands,Chadron St,20,37,Chadron St,2025-10-11,Saturday,10
2025,7,Jamestown College,Minot State,28,35,Minot State,2025-10-11,Saturday,10
2025,7,Missouri Western,Nebraska-Kearney,7,27,Nebraska-Kearney,2025-10-11,Saturday,10
2025,7,Black Hills State,Western Colorado,17,56,Western Colorado,2025-10-11,Saturday,10
2025,7,Mississippi Valley State,Alabama A&M,25,45,Alabama A&M,2025-10-11,Saturday,10
2025,7,Western Illinois,UT Martin,31,32,UT Martin,2025-10-11,Saturday,10
2025,7,North Carolina Central,Florida A&M,45,7,North Carolina Central,2025-10-11,Saturday,10
2025,7,Shorter,UNC Pembroke,21,52,UNC Pembroke,2025-10-11,Saturday,10
2025,7,Northern Iowa,South Dakota State,3,31,South Dakota State,2025-10-11,Saturday,10
2025,7,Arkansas Tech,East Central (OK),21,37,East Central (OK),2025-10-11,Saturday,10
2025,7,Arkansas-Monticello,Oklahoma Baptist,14,17,Oklahoma Baptist,2025-10-11,Saturday,10
2025,7,Ouachita Baptist,Southern Nazarene,28,7,Ouachita Baptist,2025-10-11,Saturday,10
2025,7,Washburn,Pittsburg St,10,34,Pittsburg St,2025-10-11,Saturday,10
2025,7,Minnesota State Moorhead,University of Mary,38,35,Minnesota State Moorhead,2025-10-11,Saturday,10
2025,7,Lincoln (CA),Alcorn State,0,42,Alcorn State,2025-10-11,Saturday,10
2025,7,Northwestern,Penn State,22,21,Northwestern,2025-10-11,Saturday,10
2025,7,Ball State,Western Michigan,0,42,Western Michigan,2025-10-11,Saturday,10
2025,7,VMI,East Tennessee State,10,45,East Tennessee State,2025-10-11,Saturday,10
2025,7,Alabama State,Jackson State,34,38,Jackson State,2025-10-11,Saturday,10
2025,7,Wake Forest,Oregon State,39,14,Wake Forest,2025-10-11,Saturday,10
2025,7,Southern Illinois,North Dakota State,17,45,North Dakota State,2025-10-11,Saturday,10
2025,7,TCU,Kansas State,28,41,Kansas State,2025-10-11,Saturday,10
2025,7,Oklahoma,Texas,6,23,Texas,2025-10-11,Saturday,10
2025,7,Indiana,Oregon,30,20,Indiana,2025-10-11,Saturday,10
2025,7,NC State,Notre Dame,7,36,Notre Dame,2025-10-11,Saturday,10
2025,7,Air Force,UNLV,48,51,UNLV,2025-10-11,Saturday,10
2025,7,East Texas Baptist University,Howard Payne,18,36,Howard Payne,2025-10-11,Saturday,10
2025,7,Nebraska,Maryland,34,31,Nebraska,2025-10-11,Saturday,10
2025,7,Southwestern Oklahoma State,Southern Arkansas,12,14,Southern Arkansas,2025-10-11,Saturday,10
2025,7,Old Dominion,Marshall,24,48,Marshall,2025-10-11,Saturday,10
2025,7,App State,Georgia State,41,20,App State,2025-10-11,Saturday,10
2025,7,Iowa State,Colorado,17,24,Colorado,2025-10-11,Saturday,10
2025,7,Virginia Tech,Georgia Tech,20,35,Georgia Tech,2025-10-11,Saturday,10
2025,7,California Lutheran University,La Verne,23,19,California Lutheran University,2025-10-11,Saturday,10
2025,7,Navy,Temple,32,31,Navy,2025-10-11,Saturday,10
2025,7,Tennessee Tech,Charleston Southern,27,13,Tennessee Tech,2025-10-11,Saturday,10
2025,7,Fort Lewis,CSU Pueblo,13,49,CSU Pueblo,2025-10-11,Saturday,10
2025,7,Tennessee State,Southeast Missouri State,12,28,Southeast Missouri State,2025-10-11,Saturday,10
2025,7,Indianapolis,Missouri S&T,56,13,Indianapolis,2025-10-11,Saturday,10
2025,7,Quincy,William Jewell,34,33,Quincy,2025-10-11,Saturday,10
2025,7,Pacific (OR),Linfield College,6,23,Linfield College,2025-10-11,Saturday,10
2025,7,Pacific Lutheran,Puget Sound,41,27,Pacific Lutheran,2025-10-11,Saturday,10
2025,7,Redlands,Claremont-Mudd-Scripps College,17,10,Redlands,2025-10-11,Saturday,10
2025,7,NEWBERG,Whitworth,16,40,Whitworth,2025-10-11,Saturday,10
2025,7,Cal Poly,Montana,9,28,Montana,2025-10-11,Saturday,10
2025,7,Lewis & Clark College,Willamette,28,20,Lewis & Clark College,2025-10-11,Saturday,10
2025,7,Kenyon,Oberlin,57,2,Kenyon,2025-10-11,Saturday,10
2025,7,Youngstown State,North Dakota,17,35,North Dakota,2025-10-11,Saturday,10
2025,7,Central Arkansas,North Alabama,49,21,Central Arkansas,2025-10-11,Saturday,10
2025,7,Arkansas,Tennessee,31,34,Tennessee,2025-10-11,Saturday,10
2025,7,Allegheny,Case Western Reserve,21,62,Case Western Reserve,2025-10-11,Saturday,10
2025,7,Drake,San Diego,19,16,Drake,2025-10-11,Saturday,10
2025,7,Western Oregon,Eastern New Mexico,21,18,Western Oregon,2025-10-11,Saturday,10
2025,7,Chowan,West Florida,10,40,West Florida,2025-10-11,Saturday,10
2025,7,Northern Colorado,Idaho,49,33,Northern Colorado,2025-10-11,Saturday,10
2025,7,Benedictine University,Eureka College,56,0,Benedictine University,2025-10-11,Saturday,10
2025,7,Austin Peay,Eastern Kentucky,20,34,Eastern Kentucky,2025-10-11,Saturday,10
2025,7,UAB,Florida Atlantic,33,53,Florida Atlantic,2025-10-11,Saturday,10
2025,7,Catawba,Wingate,28,41,Wingate,2025-10-11,Saturday,10
2025,7,Franklin Pierce,St. Anselm,0,21,St. Anselm,2025-10-11,Saturday,10
2025,7,Sioux Falls,Southwest Minnesota State,35,14,Sioux Falls,2025-10-11,Saturday,10
2025,7,Kutztown University,Lock Haven University,34,7,Kutztown University,2025-10-11,Saturday,10
2025,7,Savannah St,Allen,23,20,Savannah St,2025-10-11,Saturday,10
2025,7,Trinity University TX,Berry College,6,29,Berry College,2025-10-11,Saturday,10
2025,7,Bloomsburg,East Stroudsburg University,35,38,East Stroudsburg University,2025-10-11,Saturday,10
2025,7,Illinois State,Murray State,46,32,Illinois State,2025-10-11,Saturday,10
2025,7,Denison University,Wooster,28,7,Denison University,2025-10-11,Saturday,10
2025,7,Bates,Tufts,35,28,Bates,2025-10-11,Saturday,10
2025,7,Florida,Texas A&M,17,34,Texas A&M,2025-10-11,Saturday,10
2025,7,Grand Valley State University,Northern Michigan,35,7,Grand Valley State University,2025-10-11,Saturday,10
2025,7,Central Washington,UT Permian Basin,27,14,Central Washington,2025-10-11,Saturday,10
2025,7,Minnesota Duluth,Northern State,31,34,Northern State,2025-10-11,Saturday,10
2025,7,Augustana (IL),Elmhurst,48,7,Augustana (IL),2025-10-11,Saturday,10
2025,7,Millikin,North Central College,10,59,North Central College,2025-10-11,Saturday,10
2025,7,St. Norbert,Wisconsin-Lutheran,17,14,St. Norbert,2025-10-11,Saturday,10
2025,7,Saint Vincent,Bethany (WV),57,35,Saint Vincent,2025-10-11,Saturday,10
2025,7,San José State,Wyoming,28,35,Wyoming,2025-10-11,Saturday,10
2025,7,Iowa,Wisconsin,37,0,Iowa,2025-10-11,Saturday,10
2025,7,Northern Arizona,UC Davis,24,45,UC Davis,2025-10-11,Saturday,10
2025,7,Lamar,East Texas A&M,33,23,Lamar,2025-10-11,Saturday,10
2025,7,Texas Lutheran,CENTENARY,55,27,Texas Lutheran,2025-10-11,Saturday,10
2025,7,Texas Southern,Grambling,21,20,Texas Southern,2025-10-11,Saturday,10
2025,7,Northwestern State,Houston Christian,17,20,Houston Christian,2025-10-11,Saturday,10
2025,7,UL Monroe,Coastal Carolina,8,23,Coastal Carolina,2025-10-11,Saturday,10
2025,7,Clemson,Boston College,41,10,Clemson,2025-10-11,Saturday,10
2025,7,Georgia,Auburn,20,10,Georgia,2025-10-11,Saturday,10
2025,7,Kansas,Texas Tech,17,42,Texas Tech,2025-10-11,Saturday,10
2025,7,Michigan,USC,13,31,USC,2025-10-11,Saturday,10
2025,7,Purdue,Minnesota,20,27,Minnesota,2025-10-11,Saturday,10
2025,7,Rice,UTSA,13,61,UTSA,2025-10-11,Saturday,10
2025,7,South Carolina,LSU,10,20,LSU,2025-10-11,Saturday,10
2025,7,Midwestern State,Sul Ross State,69,23,Midwestern State,2025-10-11,Saturday,10
2025,7,Central Oklahoma,Fort Hays State,21,14,Central Oklahoma,2025-10-11,Saturday,10
2025,7,Adams State,Colorado Mesa,17,54,Colorado Mesa,2025-10-11,Saturday,10
2025,7,BYU,Arizona,33,27,BYU,2025-10-11,Saturday,10
2025,7,Sacramento State,Weber State,55,27,Sacramento State,2025-10-11,Saturday,10
2025,7,Tarleton State,Utah Tech,41,23,Tarleton State,2025-10-11,Saturday,10
2025,7,Angelo State,Texas A&M-Kingsville,19,24,Texas A&M-Kingsville,2025-10-11,Saturday,10
2025,7,Troy,Texas State,48,41,Troy,2025-10-11,Saturday,10
2025,7,New Mexico,Boise State,25,41,Boise State,2025-10-11,Saturday,10
2025,7,Chapman,Pomona Pitzer,17,10,Chapman,2025-10-11,Saturday,10
2025,7,Arizona State,Utah,10,42,Utah,2025-10-11,Saturday,10
2025,7,San Diego State,Nevada,44,10,San Diego State,2025-10-11,Saturday,10
2025,7,Utah State,Hawai'i,26,44,Hawai'i,2025-10-11,Saturday,10
2025,8,New Mexico State,Liberty,27,30,Liberty,2025-10-14,Tuesday,10
2025,8,Arkansas State,South Alabama,15,14,Arkansas State,2025-10-14,Tuesday,10
2025,8,Florida International,Western Kentucky,25,6,Florida International,2025-10-14,Tuesday,10
2025,8,Delaware,Jacksonville State,25,38,Jacksonville State,2025-10-15,Wednesday,10
2025,8,UTEP,Sam Houston,35,17,UTEP,2025-10-15,Wednesday,10
2025,8,Trine University,Olivet College,59,7,Trine University,2025-10-16,Thursday,10
2025,8,Southwestern Oklahoma State,Southern Nazarene,31,6,Southwestern Oklahoma State,2025-10-16,Thursday,10
2025,8,Tulsa,East Carolina,27,41,East Carolina,2025-10-16,Thursday,10
2025,8,Biddeford,Maine Maritime,77,14,Biddeford,2025-10-17,Friday,10
2025,8,Springfield,Worcester Polytechnic Institute,24,10,Springfield,2025-10-17,Friday,10
2025,8,Franklin Pierce,Kentucky State,14,17,Kentucky State,2025-10-17,Friday,10
2025,8,Louisville,Miami,24,21,Louisville,2025-10-17,Friday,10
2025,8,Nebraska,Minnesota,6,24,Minnesota,2025-10-17,Friday,10
2025,8,Wisconsin-Stout,Wisconsin-Whitewater,2,34,Wisconsin-Whitewater,2025-10-17,Friday,10
2025,8,San José State,Utah State,25,30,Utah State,2025-10-17,Friday,10
2025,8,North Carolina,California,18,21,California,2025-10-17,Friday,10
2025,8,Illinois Wesleyan,Millikin,49,27,Illinois Wesleyan,2025-10-18,Saturday,10
2025,8,New England College,Husson,0,48,Husson,2025-10-18,Saturday,10
2025,8,Ashland,Ohio Dominican,31,14,Ashland,2025-10-18,Saturday,10
2025,8,Arizona,Houston,28,31,Houston,2025-10-18,Saturday,10
2025,8,Anna Maria College,Plymouth State,35,28,Anna Maria College,2025-10-18,Saturday,10
2025,8,Furman,Wofford,13,31,Wofford,2025-10-18,Saturday,10
2025,8,Central Michigan,Bowling Green,27,6,Central Michigan,2025-10-18,Saturday,10
2025,8,LSU,Vanderbilt,24,31,Vanderbilt,2025-10-18,Saturday,10
2025,8,Delaware Valley,FDU-Florham,41,14,Delaware Valley,2025-10-18,Saturday,10
2025,8,Army,Tulane,17,24,Tulane,2025-10-18,Saturday,10
2025,8,Butler,Dayton,23,17,Butler,2025-10-18,Saturday,10
2025,8,Westfield State,Framingham State,24,35,Framingham State,2025-10-18,Saturday,10
2025,8,Salisbury,Montclair State,56,21,Salisbury,2025-10-18,Saturday,10
2025,8,Kentucky Wesleyan,Findlay,0,28,Findlay,2025-10-18,Saturday,10
2025,8,Alfred State,Brockport,14,48,Brockport,2025-10-18,Saturday,10
2025,8,Tiffin,Thomas More College,45,10,Tiffin,2025-10-18,Saturday,10
2025,8,Fitchburg State,Mass Maritime,0,10,Mass Maritime,2025-10-18,Saturday,10
2025,8,Baylor,TCU,36,42,TCU,2025-10-18,Saturday,10
2025,8,Robert Morris,Long Island University,7,17,Long Island University,2025-10-18,Saturday,10
2025,8,College Of New Jersey,Castleton,48,7,College Of New Jersey,2025-10-18,Saturday,10
2025,8,MIT,Coast Guard,14,24,Coast Guard,2025-10-18,Saturday,10
2025,8,Washington,Michigan,7,24,Michigan,2025-10-18,Saturday,10
2025,8,Fairmont State,Edinboro University,35,30,Fairmont State,2025-10-18,Saturday,10
2025,8,Wheeling,West Virginia State,24,20,Wheeling,2025-10-18,Saturday,10
2025,8,Assumption,Post University,63,27,Assumption,2025-10-18,Saturday,10
2025,8,Ferris State,Michigan Tech,38,10,Ferris State,2025-10-18,Saturday,10
2025,8,Stonehill,Yale,7,47,Yale,2025-10-18,Saturday,10
2025,8,Nichols College,Curry College,27,71,Curry College,2025-10-18,Saturday,10
2025,8,Eastern Michigan,Miami (OH),30,44,Miami (OH),2025-10-18,Saturday,10
2025,8,Princeton,Brown,40,21,Princeton,2025-10-18,Saturday,10
2025,8,Georgia Tech,Duke,27,18,Georgia Tech,2025-10-18,Saturday,10
2025,8,Merrimack,Harvard,7,31,Harvard,2025-10-18,Saturday,10
2025,8,Merchant Marine Academy,Salve Regina,38,34,Merchant Marine Academy,2025-10-18,Saturday,10
2025,8,Moravian,Catholic,20,26,Catholic,2025-10-18,Saturday,10
2025,8,UConn,Boston College,38,23,UConn,2025-10-18,Saturday,10
2025,8,Oklahoma,South Carolina,26,7,Oklahoma,2025-10-18,Saturday,10
2025,8,Reading,Kings College (PA),0,52,Kings College (PA),2025-10-18,Saturday,10
2025,8,American International,St. Anselm,14,27,St. Anselm,2025-10-18,Saturday,10
2025,8,Hiram College,Bethany (WV),42,21,Hiram College,2025-10-18,Saturday,10
2025,8,Dartmouth,Fordham,30,13,Dartmouth,2025-10-18,Saturday,10
2025,8,Colgate,Georgetown,17,21,Georgetown,2025-10-18,Saturday,10
2025,8,John Carroll University,Depauw,31,27,John Carroll University,2025-10-18,Saturday,10
2025,8,Lebanon Valley,Widener,34,14,Lebanon Valley,2025-10-18,Saturday,10
2025,8,Alma,Albion,48,27,Alma,2025-10-18,Saturday,10
2025,8,North Dakota,Southern Illinois,38,19,North Dakota,2025-10-18,Saturday,10
2025,8,Ripon,Chicago,12,37,Chicago,2025-10-18,Saturday,10
2025,8,Walsh,Lake Erie,20,13,Walsh,2025-10-18,Saturday,10
2025,8,Methodist,Southern Virginia,13,30,Southern Virginia,2025-10-18,Saturday,10
2025,8,Stony Brook,Monmouth,21,49,Monmouth,2025-10-18,Saturday,10
2025,8,Colby College,Amherst,13,9,Colby College,2025-10-18,Saturday,10
2025,8,Bowdoin,Wesleyan University (CT),25,17,Bowdoin,2025-10-18,Saturday,10
2025,8,Rhodes College,Trinity University TX,0,63,Trinity University TX,2025-10-18,Saturday,10
2025,8,Bucknell,Cornell,20,30,Cornell,2025-10-18,Saturday,10
2025,8,Tufts,Hamilton,38,28,Tufts,2025-10-18,Saturday,10
2025,8,Lane College,Morehouse College,7,31,Morehouse College,2025-10-18,Saturday,10
2025,8,Washington & Jefferson,Saint Vincent,56,10,Washington & Jefferson,2025-10-18,Saturday,10
2025,8,Geneva,Waynesburg,62,20,Geneva,2025-10-18,Saturday,10
2025,8,Gettysburg,Carnegie Mellon,20,44,Carnegie Mellon,2025-10-18,Saturday,10
2025,8,Wabash College,Kenyon,46,12,Wabash College,2025-10-18,Saturday,10
2025,8,Greensboro College,Belhaven,26,41,Belhaven,2025-10-18,Saturday,10
2025,8,Randolph-Macon,Guilford College,47,0,Randolph-Macon,2025-10-18,Saturday,10
2025,8,Wooster,Ohio Wesleyan,24,20,Wooster,2025-10-18,Saturday,10
2025,8,Lincoln (PA),Virginia Union,21,66,Virginia Union,2025-10-18,Saturday,10
2025,8,Bowie State,Bluefield State,42,37,Bowie State,2025-10-18,Saturday,10
2025,8,Williams,Bates,37,30,Williams,2025-10-18,Saturday,10
2025,8,Brevard College,Lagrange College,10,17,Lagrange College,2025-10-18,Saturday,10
2025,8,Tuskegee,Albany State GA,3,7,Albany State GA,2025-10-18,Saturday,10
2025,8,Wingate,Emory & Henry College,27,20,Wingate,2025-10-18,Saturday,10
2025,8,Carson-Newman College,Anderson (Sc),28,6,Carson-Newman College,2025-10-18,Saturday,10
2025,8,Lycoming,Western Connecticut St,42,24,Lycoming,2025-10-18,Saturday,10
2025,8,West Liberty,West Virginia Wesleyan,35,11,West Liberty,2025-10-18,Saturday,10
2025,8,Susquehanna,Juniata College,56,7,Susquehanna,2025-10-18,Saturday,10
2025,8,Ursinus,Johns Hopkins University,21,52,Johns Hopkins University,2025-10-18,Saturday,10
2025,8,Frostburg State,University Of Charleston (WV),32,30,Frostburg State,2025-10-18,Saturday,10
2025,8,West Chester,Lock Haven University,21,28,Lock Haven University,2025-10-18,Saturday,10
2025,8,Davenport,Wayne State (MI),49,14,Davenport,2025-10-18,Saturday,10
2025,8,North Dakota State,Indiana State,38,7,North Dakota State,2025-10-18,Saturday,10
2025,8,Albright,Eastern University,10,17,Eastern University,2025-10-18,Saturday,10
2025,8,Johnson C Smith,Shaw,52,0,Johnson C Smith,2025-10-18,Saturday,10
2025,8,Middlebury,Trinity (CT),26,28,Trinity (CT),2025-10-18,Saturday,10
2025,8,Livingstone,Winston-Salem,10,42,Winston-Salem,2025-10-18,Saturday,10
2025,8,Northwood (MI),Hillsdale,48,19,Northwood (MI),2025-10-18,Saturday,10
2025,8,Alfred University,Cortland,12,65,Cortland,2025-10-18,Saturday,10
2025,8,Southern Connecticut State,Pace,34,35,Pace,2025-10-18,Saturday,10
2025,8,Indiana-Pennsylvania,Slippery Rock,27,30,Slippery Rock,2025-10-18,Saturday,10
2025,8,Franklin & Marshall,Dickinson (PA),23,20,Franklin & Marshall,2025-10-18,Saturday,10
2025,8,Thiel,Westminster (PA),6,48,Westminster (PA),2025-10-18,Saturday,10
2025,8,Greenville,Martin Luther,39,41,Martin Luther,2025-10-18,Saturday,10
2025,8,Kean,Christopher Newport,0,49,Christopher Newport,2025-10-18,Saturday,10
2025,8,Stetson,Presbyterian,7,42,Presbyterian,2025-10-18,Saturday,10
2025,8,Adrian,Calvin University,48,17,Adrian,2025-10-18,Saturday,10
2025,8,Hampton,Villanova,14,56,Villanova,2025-10-18,Saturday,10
2025,8,Davidson,Drake,0,45,Drake,2025-10-18,Saturday,10
2025,8,Eastern Illinois,Southeast Missouri State,13,42,Southeast Missouri State,2025-10-18,Saturday,10
2025,8,Youngstown State,Illinois State,40,35,Youngstown State,2025-10-18,Saturday,10
2025,8,West Virginia,UCF,13,45,UCF,2025-10-18,Saturday,10
2025,8,Westminster College (MO),Crown College,6,19,Crown College,2025-10-18,Saturday,10
2025,8,Misericordia,Stevenson,29,28,Misericordia,2025-10-18,Saturday,10
2025,8,Manchester,Franklin,21,48,Franklin,2025-10-18,Saturday,10
2025,8,UT Martin,Gardner-Webb,37,7,UT Martin,2025-10-18,Saturday,10
2025,8,Anderson (IN),Hanover College,0,58,Hanover College,2025-10-18,Saturday,10
2025,8,East Tennessee State,Chattanooga,38,42,Chattanooga,2025-10-18,Saturday,10
2025,8,Rose-Hulman,Baldwin Wallace,20,52,Baldwin Wallace,2025-10-18,Saturday,10
2025,8,Samford,VMI,24,22,Samford,2025-10-18,Saturday,10
2025,8,Capital,Ohio Northern,0,56,Ohio Northern,2025-10-18,Saturday,10
2025,8,Mount St. Joseph,Bluffton,35,7,Mount St. Joseph,2025-10-18,Saturday,10
2025,8,University of Mount Union,Heidelberg,38,6,University of Mount Union,2025-10-18,Saturday,10
2025,8,Ouachita Baptist,Arkansas-Monticello,45,10,Ouachita Baptist,2025-10-18,Saturday,10
2025,8,Pennsylvania,Columbia,35,21,Pennsylvania,2025-10-18,Saturday,10
2025,8,Concord University,Glenville State,30,42,Glenville State,2025-10-18,Saturday,10
2025,8,Muskingum University,Marietta,35,31,Muskingum University,2025-10-18,Saturday,10
2025,8,Wilmington (OH),Otterbein,54,41,Wilmington (OH),2025-10-18,Saturday,10
2025,8,Berry College,Sewanee,44,7,Berry College,2025-10-18,Saturday,10
2025,8,Muhlenberg,McDaniel College,56,7,Muhlenberg,2025-10-18,Saturday,10
2025,8,Northern Michigan,Roosevelt,42,21,Northern Michigan,2025-10-18,Saturday,10
2025,8,Ferrum,Delta State,10,51,Delta State,2025-10-18,Saturday,10
2025,8,Kentucky Christian,Central State (OH),35,27,Kentucky Christian,2025-10-18,Saturday,10
2025,8,Wisconsin-Eau Claire,Wisconsin-Oshkosh,21,28,Wisconsin-Oshkosh,2025-10-18,Saturday,10
2025,8,Wisconsin-Lacrosse,Wisconsin-Platteville,21,38,Wisconsin-Platteville,2025-10-18,Saturday,10
2025,8,Wisconsin-River Falls,Wisconsin-Stevens Pt,52,7,Wisconsin-River Falls,2025-10-18,Saturday,10
2025,8,North Central College,North Park,75,0,North Central College,2025-10-18,Saturday,10
2025,8,Gallaudet,Bridgewater (VA),13,73,Bridgewater (VA),2025-10-18,Saturday,10
2025,8,William Paterson,Rowan,16,45,Rowan,2025-10-18,Saturday,10
2025,8,Saint John's (MN),Concordia Moorhead,41,6,Saint John's (MN),2025-10-18,Saturday,10
2025,8,Concordia-Wisconsin,Aurora,54,45,Concordia-Wisconsin,2025-10-18,Saturday,10
2025,8,Concordia University Chicago,Rockford,37,26,Concordia University Chicago,2025-10-18,Saturday,10
2025,8,Norwich,SUNY Maritime,0,42,SUNY Maritime,2025-10-18,Saturday,10
2025,8,Carroll University (WI),Augustana (IL),24,31,Augustana (IL),2025-10-18,Saturday,10
2025,8,Western Carolina,The Citadel,45,38,Western Carolina,2025-10-18,Saturday,10
2025,8,Virginia University Of Lynchburg,Texas Southern,10,61,Texas Southern,2025-10-18,Saturday,10
2025,8,South Dakota State,Murray State,35,14,South Dakota State,2025-10-18,Saturday,10
2025,8,Holy Cross,Richmond,28,22,Holy Cross,2025-10-18,Saturday,10
2025,8,Saginaw Valley State,Grand Valley State University,20,19,Saginaw Valley State,2025-10-18,Saturday,10
